리뷰,별점
친일파 고문에 숨을 거두신 독립의사분들 죄송합니다. 연약했던 역사가 친일파를 척결하지 못했습니다.,10
연기 에바다.. 지루하고 스토리 너무 억지전개;,1
이걸 피해자코스프레라고 본다면그건 국가간의 감정으로 영화를 본거다본인시점으로 본게아니라제대로보면 주인공이 잘못한거고 우익비판영화인데,8
악평도 이해가지만 저는 이런 영화에 문외한이라 그런지 흥미롭게 잘 봤어요.,7
영상미와 ost가 어울러져 너무 마음을 울리는 영화였어요! 전 작품보다 재밌네요,8
영상좋고 ost좋고 스토리 좋고,10
"그냥 미쳤습니다... 말이 안 나와요..! 무슨 말을 해야할지 모를 정도로 감명 깊게 봤습니다!! 신카이 마코토 작가, 감동님 감사함당!",10
저도 기독교 인데요~ 기독교님들 제발 쳐 가지 말래면 가지 마세요.. 왜요? 아프간 가기 전 굳건한 믿음이.. 이교도 탈레반 총구 앞에서 유다처럼 흔들리시네요?,6
여긴 너의 무대이다....,10
너의 이름은 보다 더 재밌음!,10
처음 그 웅장함은 진짜 믿을수 없었고 소타와 스즈메 케미 너무 좋고 스토리랑 연출 다 멋지고 쩔었음 ㅜㅜ 다시 한번 더 보고싶어 ㅜㅜ,10
천안함 사태를 대입시켸 만든 영화,6
역시 애니는 일본이네요.정말 재미있게 봤습니다~~~^^,10
감동과 열정을 담아내기 워해서 얼마나 노력했을까 싶어 가슴이 뭉클합니다!  재미있고 감동적이었어요,10
영화를 보는게 아니라 농구경기를  보는 느낌이였어요결과는 예상했지만 예전 한창 농구대잔치때  대학농구보는 짜릿함이 있네요,10
내가 알던 신카이마코토가 아닌느낌,10
허걱 폐허 쪽 문에 미미즈가?!? 닫으러가자다이진 작작해 문 닫았다 ㅎㅎ 다이진 ㅇㄷ감?서치 ㄱㄱ의 반복,6
마음을 움직이는 ost **중간 스토리에 애매한 부분이 보이고개연을 왜 이렇게 가져갔나 하는 아쉬움이 남지만영상미와 더불어서 이 특별한 일본 애니가 주는 감성은 대단합니다.힐링도 남고 웅장하거나 뭔가 벅찬 느낌도 주는 장면들등장인물들의 후스토리가 정말로 궁금합니다.솔직히 2까지는 아니더라도 짧은 영상.. 혹은 글로 나왔으면....다회차 감상도 괜찮을 영화,8
아니 너무 재밌어요ㅜㅜㅜㅠ,10
너이름 기대하고 갔다간 실망할 이도 저도 아닌 영화,6
10살딸랑구랑 넘재밌게봤어요 입소문많이나면좋겠네요 ㅋㅋ 오늘 또보러갑니닷!,10
눈물나고 전작도 워낙 좋아했어서 이번에도 영상미나 작화가 정말 역대급이라고 생각했습니다. 계속 영화 만들어주시면 좋겠어요 진짜 감동적이었습니다. 돈이 안 아까운 명작이었어요 이런 좋은 작품 만들어주셔서 감사합니다,10
진짜 강백호 폼 미쳤다포기를 모르는남자 정대만,10
신고,10
와....할말이 없네요.완전 띵작!,10
작화는 매우 예뻤지만 스토리가 기대보다 많이 아쉬웠음,7
신카이 마코토의 시대는 끝났다.,2
오랫만에 재밌게본 스릴러 영화,10
아프지 않은 사랑을 하고 싶다,10
혜교는 사랑입니다 다같이 외쳐보아요 나랑 결혼해줘~~♡,10
신고,10
메인 OST가 잘 어우러지고 개인적으로 신카이마코토 작품 중 가장 재미있게 봤다.,10
신고,10
Who's the better pilot?I don't knowBut if you ask Who's the better movie?That's I know,10
앞이 보이지 않는 이들에게 위안을 안겨주는 영화,10
다이진이 ㅈㄴ귀여움ㅜ,10
Goat 뜨거운코트를 가르며~,10
신카이 마코토 감독답게 영상미가 좋았고 OST도 좋았습니다마지막에는 지진 피해자의 아픔이 느껴지는 것도 좋았네요,10
긴장감 있고 반전도 있고 연기도 잘하고 재밌음 일당백으로 싸우는건 비현실적,10
눈물이 끊이질 않음...ㅠ,10
"영상미, 연출, OST, 소재, 메세지 다 좋았는데 스토리가 너무 별로였습니다.. 전부 우연으로 진행되는 사건, 처음 한두번 보면 쩔지만 계속 반복되면서 지루해져가는 문단속, 스토리 전체적으로 미숙했던 힘조절, 복잡한 세계관에 감춰진 부실한 내용.. 특히 우연성은 너무 심각합니다..스토리에 집중해서 보시거나 작위적인 전개에 거부감이 있으신 분들은 참고해주시기 바랍니다",4
진짜 내 인생작이다 꼭 봐라,10
전투씬이 별로 없어 아쉽네요 그 전 극장판이 훨 낫네요..,8
신고,10
신고,10
"신카이마토코 감독 작품이어서 믿고 봤습니다.만점이 아닌 이유는 남주여주의 감정신, ost타이밍..이 아쉽습니다.그래도 만족스러운 영화였네요!",9
신고,10
하... 이걸 보고 감상평을 10자나 적으란다,1
다이진 졸귀탱 ㅠㅠ,10
우리 영웅오빠 짱짱맨??,10
"시작부터 끝까지 '샤말란답다' 는 느낌을 주는 영화. 이게 도대체 무슨 상황인거지? 라는 궁금증을 유발하는 도입부부터, 영화 속 인물들이 느끼는 것 처럼 '말도 안 되는 설정을 해놨네' 싶은 전개. 그럼에도 그 거짓을 참인 것처럼 끝까지 밀어붙여서 내 놓는 결말. 최근 작품들보다는 예전에 봤던 싸인이나 해프닝 같은 느낌을 주는 작품. 결국 따져보면 정말 허무맹랑한 얘기인데 보는 내내 뭔가 대단한 것을 보고 있다는 느낌을 받게 되는 샤말란 영화 특유의 이런 설정들을 어떻게 받아들이냐의 문제인데 나는 아무튼 이 감독 작품이 뻔함과는 거리가 멀어 그런가 내 취향에 잘 맞아서 좋았음",9
연출이 너무좋아요 배경같은,9
"레알 신카이 마코토는 신이다. 연출 개쩜 스토리, 개연성 어쩌고 하는 사람 있는데 애니매이션 영화는 개연성 어쩔 수 없음(시간) 오히려 다른 애니보다 개연성 더 괜찮음 편임 그런 사람들은 애니 안봐본 사람들... 스토리는 괜찮음, 연출은 역시 레전드 ost가 영화에 제대로 안나오긴 했지만 좋았음",10
너의이름은을 너무 재밌게 봐서 그랬나 솔직히 영상미 말고는 건질게 하나없는...유치하고 스토리도 별로입니다,6
나랑 맞지않은. 영화,3
너의 이름은에는 못미치지만 날씨의 아이보다 뛰어남,9
내용이 똑같은거라 조금 지루했지만 나름데로 재미있었네요,4
너의 이름은보다 재미있었다.기대하고 봤는데 기대 이상이다.스즈메의 문단속 보고 펑펑 울었다.,10
상상하라 미래에 대한 기억,8
진짜 역대급 날먹 극장판,2
"마동석, 정경호 니네쯤 됬으면 이제 작품 좀 가려서 해라 돈이 아무리 좋아도 그렇지",2
스즈메의 문단속 감동 그 자체,10
날씨의 아이 재밌게 본 사람들은 진짜 재밌게 볼 영화다.개인적으로 ㅈㄴ 재밌어,10
왜 편집이 그렇냐고 한 댓글을 이해하고 나오는중..ㅜㅜ연결이라도 해놓지,2
주변에서 재미없다고해서 좀 기대안하고 있었는데 재밌네요,10
와 심하다 진짜 정말 너무 아까움,1
별 기대 없이 봤는데 잼나게 봄. 케릭 하나하나 매력있음. 배우들 연기도 좋고.,10
그냥 미쳤다라는 말밖에는...,10
반려견을 키우는 사람들은 무조건 봐야하는 영화..!!,10
인생영화 TOP5에 들어간다 ㄹㅇ,10
개인적으로 너의이름은보다 더 재밌네요 ㅇㅇ,10
날씨의 아이는 별로인데 이건 좋음,10
조진웅 배우좋아하는데 진짜 작품 잘 고르셔얄듯 이성민배우도 재벌집 터져서 다행이지 다작에 비슷한 연기..,5
"우리의 모든것 모든곳이 부질없지만, 그럼에도 함께 존재함에 의미가 있다",10
점점 노년을 향해  가고 있는 지금~많은 생각을 하게 되는 영화네요,8
관람객들을 얼마나 우습게봤으면 이따위 개연성을.. 영화감독이 나서서 '뇌빼고 영화보세요' 라고하는 어이없는 영화.,1
"소타ㅡ 이 근처에, ""너로가는 문"", 없니?",10
"볼만하네요 그시절 충분히 그럴수도 있겠다싶은 공감대가 형성됩니다 ""정치는 더럽고 인생은 서글프다""",8
왜곡이 심하다는 느낌이 있다,2
영상미는 너무 예쁘나 이전 작품 들과 비슷한듯한,7
"신카이 마코토 짱팬인데... 영상미는 이전 작들을 능가하는건 인정!!!하지만 감독이 하고자 하는 말은 완전 많은 듯 한데 뭔가 흐름이 매끄럽지 못하고, 스토리가 툭툭 끊김.이전작들의 데자뷰가 군데군데서 느껴짐. 기대 엄청 했는데 솔직히 '너의 이름은' 이 더 재밌었다.",8
재밌고 감동도 있다. 재난을 대하는 방식도 독특하고...,9
너무너무 재미있어요!!!,10
"가히 클레멘타인에 비교할만한 걸작이다.액션, 연기, 연출 뭐하나 부족함이 없는 영화이며 영화 좀 볼 줄 아는 사람이라면이걸 안보고 '살수'는 없을 것이다",10
충분이 예상이 전개됨에도 화려하고 압도적인 영상미와 OST로 인해 눈과 귀가 즐겁다.,10
"신카이 마코토의 자연재해시리즈 3탄! 영상미와 ost는 정말 뛰어났지만 스토리에 의문점이 가득하네요. 특히나 의자다리 하나는 언제 빠지고없는지 궁금해미쳐요ㅋ 너의이름은, 날씨의 아이는 여러번 다시봤는데, 이번작품은 글쎄요.",7
시작은 괜찮았으나 끝으로 갈수록 뻔한 결말이 되었다.,6
이 영화에 담긴 믿음 신뢰 불신 이라는 감정들은 삶의 곳곳에서 누구에게나 항상 존재 하더라구요,9
이딴걸 영화라고..다신 보나봐라똑같은 장면맘 계속 나옴,2
CG는 환상적이었으나 스토리는 그닥이었음..,7
돈이 조오옹ㄴ나 아까워요,2
보면서 태정태세문단속 이러면서 봄 지루함,6
이거 나만 눈물 났나?작화 미쳤고 뭔 그 '돌려드리겠습니다' 였나 그부분 말할때마다 소름돋던데.. 또 보고 싶음..!*공감하면 좋아요좀*,10
연출이 장난아니네요 전율입니다. 재밌게봤어요,10
좋은 각본만 있다면 영화 투자제작비는 얼마가 되었든 상관없다는 사실을 여실히 깨닫게 해준 영화. 저에게는 인생 영화입니다.,10
마무리까지 딱 현실대로인 영화였어요. 드라마나 영화에서만 느낄 수 있는 ''악'을 선'이 이길 수 있다는 희망과 희열이 하나도 없어요. 그래서 영화가 끝나고 그 자리에 가만히 씁쓸함을 가지고 앉아있게 되는 영화였어요. 그런데 이 정도 평점을 받을 만큼 수준 낮은 영화는 아니었다고 생각해서 10점 줍니다.,10
질풍이 연기 잘한다. 넘 불쌍..,8
의도는 좋았지만 너무 밝게만 풀어낸건 아닐까,6
"최고급 재료, 아름다운 플레이팅, 맛없는 요리",6
캐릭터가 움직이는 동력의 근거가 너무 빈약합니다. 그래서 중간중간 몰입이 깨지는 경우가 많습니다. 게다가 작품 속에서 계속해서 같은 패턴으로 등장하는 재난연출이 너무 똑같아서 재미가 없었어요.하지만 후반부 남주와 여주의 사랑이 결실을 맺고 사건을 해결하는 부분에서의 감동은 좋았습니다.특히 클라이맥스의 여주인공 대사는 삭막한 현대사회 속에서 고립되고 외로운 싸움을 하고 있는 사람들에게 해주고 싶은 말처럼 느껴졌습니다.,6
내가 본 영화중에 최악. 썸남이랑 봤다가 썸 깨짐 뭔 내용인지도 모르겠고 하나도 안무서움 진심 랑종급,1
애니메이션은 인정합니다... 스토리는 이해가 안 가는 부분이 좀 많아요 ㅠ 뇌 빼고 보시면 좋은 영화이지 않나 싶습니다,5
믿고보는 탑건입니더,8
"너의 이름은,날씨의 아이 둘다 영화관에서 못 봐서 보러갔어요.주말밖에 시간이 안되서 아침에 봤는데,주말 아침을 소비해도 전혀 아깝지 않은 영화였습니다.영상미와 스토리,음악까지..참 좋네요.추천.",10
약간의 스릴은 있는 킬링타임 이하의 영화,4
문단속 그기 돈이 됩니까?,6
모르도 빌런되는거 1편부터 기대하고 있었는데 무슨 완다가 여기에? 닥터 스트레인지 1편에서는 스트레인지의 성장과 고난이 보여서 좋았는데 여기서는 성장도 뭣도 안 느껴짐.,2
"일상 바로 옆에 있는 죽음, 재해로 인한 상처와 회복, 위로의 메세지, 좋은 작화. 다 알겠는데... 개연성이 보고있기 힘들정도였다.  스즈메는 왜 갑자기 목숨을 걸 만큼 소타에게 사랑에 빠지는거지? 이모의 급발진은 사다이진이 관여한걸로 보이는데? 악역처럼 등장한 사디이진은 별 액션 없이 갑자기 조력자행. 왜 스즈메한테만 미미즈가 보이지? 스즈메가 왜 요석의 봉인을 풀 수 있는거지? 다이진은 왜 저렇게까지 스즈메한테 집착하고 마지막에 갑자기 철들어서 요석이 되나? 등등 여러 의문점이 생기지만 영화는 끝까지 해소해주지 못한다. 스즈메가 재해피해자인건 알겠는데 그렇게 설득력도 없다. 이모한테 사랑받고 자라고있고 친구들도 있다. 고등학생이 갑작스레 여행을 떠나는 걸로 보아 돈이 없지도 않고, 어머니에 대한 그리움도 묘사가 부족하다고 느껴진다. 엄마와 추억이라고 나오는 장면은 의자 만드는게 전부. 기껏해야 느낄 수 있는 부분이라면 엄마유품인 의자를 갖고있는것, 울음이 많다는것, 이모한테 죄책감이 있다는 것 정도? 근데 대사로 빠르게 넘어간다. 이해는 되는데 공감이 안된다. 미미즈도 별로 위기라는 느낌이 안 든다. 소타가 죽음이 두렵지 않냐는 물음을 던질땐 '안 죽을 것 같은데...?'하는 생각밖에 안 들었고, 미미즈 못 막아도 그렇게 심각한 문제가 생기지도 않는 느낌이다. 그 외에도 별로였던 OST, 소타친구, 할아버지, 이모의 오글거리는 '아하하하! 어쩔 수 없지 정말!'하는 작위적인 전개. 거의 장비랑 숙소 제공해주는 npc수준의 편의적인 역할만 남은 조연들....신카이마코토 작품을 보면서 공감이 힘들고 따라가기 힘들다는 생각이 든건 처음이었다. 기대가 있기에 더욱 실망하기도 했겠지만 이건 완성도가 너무 떨어진다. '그럴 수도 있지'하고 넘겨야 하는 부분이 너무 많아서 중간부턴 생각하는걸 포기했다. 메세지가 좋은건 알겠는데 감동이 아니라 억지신파로 느껴질 정도면 좀 너무하는거 아니냐... 다음 작품이 기대가 아니라 걱정이 먼저 된",3
그냥 원제교제 미화한 영화 미성년자 한테 안좋은,6
